ID: 60-240-medium-62194433-7
Seed: 62194433

Size: Medium
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 60
Tasks: 240
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 66.48
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 360

Influx: Burst
Lambda: 0.90
BurstAmount: 72
BurstStartStep: 106
BurstDurationSteps: 53
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 12

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 10

Task Agent Shelf Time Deadline
179 58 192 195 237
180 59 209 195 294
181 0 327 197 329
182 1 224 198 330
183 2 345 201 351
184 3 240 201 261
185 4 301 202 274
186 5 187 204 261
187 6 238 207 357
188 7 63 207 234
189 8 121 208 232
190 9 241 208 265
191 10 181 211 253
192 11 12 212 233
193 12 310 214 280
194 13 59 215 341
195 14 120 216 231
196 15 251 216 276
197 16 252 217 277
198 17 182 217 247
199 18 61 219 255
200 19 62 219 255
201 20 346 219 354
202 21 358 221 380
203 22 311 222 285
204 23 103 228 333
205 24 220 229 328
206 25 302 229 283
207 26 143 231 291
208 27 61 231 276
209 28 180 232 253
210 29 332 232 319
211 30 300 233 278
212 31 142 233 305
213 32 182 234 249
214 33 11 237 291
215 34 71 237 276
216 35 131 238 256
217 36 10 238 292
218 37 191 243 267
219 38 70 244 274
220 39 156 246 333
221 40 61 246 300
222 41 13 246 300
223 42 256 250 298
224 43 60 252 300
225 44 274 253 319
226 45 62 253 319
227 46 130 255 291
228 47 300 255 273
229 48 12 256 328
230 49 131 256 298
231 50 30 256 346
232 51 76 258 333
233 52 120 258 303
234 53 251 258 270
235 54 192 258 300
236 55 240 259 283
237 56 237 259 376
238 57 63 260 341
239 58 201 261 345
240 59 122 263 317
