ID: 60-240-medium-62194433-4
Seed: 62194433

Size: Medium
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 60
Tasks: 240
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 66.48
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 360

Influx: Poisson
Lambda: 0.90
BurstAmount: 72
BurstStartStep: 106
BurstDurationSteps: 53
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 12

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 10

Task Agent Shelf Time Deadline
97 36 61 125 179
98 37 242 126 156
99 38 1 128 182
100 39 72 130 181
101 40 78 132 198
102 41 238 133 238
103 42 302 133 172
104 43 324 133 211
105 44 341 134 230
106 45 131 134 176
107 46 250 136 154
108 47 70 136 175
109 48 216 138 222
110 49 293 138 240
111 50 267 140 212
112 51 327 141 222
113 52 252 141 165
114 53 330 141 192
115 54 183 144 198
116 55 22 145 265
117 56 301 146 158
118 57 0 147 225
119 58 196 147 201
120 59 121 148 199
121 0 120 150 189
122 1 219 150 270
123 2 60 151 166
124 3 250 153 216
125 4 242 153 216
126 5 12 153 168
127 6 190 156 204
128 7 290 157 286
129 8 349 158 314
130 9 93 160 232
131 10 241 160 214
132 11 145 162 231
133 12 162 162 267
134 13 310 162 225
135 14 72 163 181
136 15 251 164 224
137 16 301 165 225
138 17 212 166 241
139 18 286 167 302
140 19 181 168 201
141 20 252 168 216
142 21 116 168 285
143 22 300 169 220
144 23 62 170 200
145 24 182 174 207
146 25 191 175 211
147 26 329 176 278
148 27 330 177 264
149 28 61 177 219
150 29 120 178 190
151 30 60 178 217
152 31 353 180 312
153 32 11 181 220
154 33 250 182 215
155 34 122 182 221
156 35 132 184 205
157 36 33 189 288
158 37 7 191 272
159 38 22 193 286
160 39 242 194 224
161 40 59 196 349
162 41 331 197 269
163 42 196 197 239
164 43 120 197 233
165 44 310 197 221
166 45 108 198 354
167 46 355 199 322
168 47 70 201 240
169 48 130 202 244
170 49 12 206 275
171 50 160 208 313
172 51 164 210 348
173 52 165 210 348
174 53 113 212 338
175 54 182 213 264
176 55 27 214 349
177 56 180 214 241
178 57 302 215 245
179 58 191 216 255
180 0 323 217 337
181 59 240 217 235
182 1 63 218 251
183 2 129 218 272
184 3 1 219 252
185 4 181 220 268
186 5 130 222 249
187 6 122 222 261
188 7 310 224 293
189 8 250 224 272
190 9 147 225 312
191 10 10 225 249
192 11 180 225 255
193 12 190 226 268
194 13 120 228 252
195 14 70 229 235
196 15 149 229 316
197 16 71 230 251
198 17 331 230 326
199 18 60 232 259
200 19 182 232 268
201 20 329 232 340
202 21 300 233 287
203 22 13 233 278
204 23 301 234 279
205 24 0 236 281
206 25 282 237 351
207 26 62 237 270
208 27 1 238 295
209 28 240 239 272
210 29 192 239 266
211 30 130 240 264
212 31 125 240 285
213 32 132 241 259
214 33 7 241 322
215 34 74 241 289
216 35 70 242 269
217 36 76 243 303
218 37 181 244 271
219 38 204 245 308
220 39 10 246 303
221 40 130 248 278
222 41 191 250 262
223 42 132 250 292
224 43 256 252 297
225 44 240 255 264
226 45 61 255 318
227 46 208 256 349
228 47 301 257 278
229 48 182 257 302
230 49 180 258 288
231 50 358 259 379
232 51 120 260 308
233 52 93 261 360
234 53 242 261 285
235 54 344 263 368
236 55 304 263 293
237 56 190 263 287
238 57 122 264 330
239 58 131 264 315
240 59 181 265 304
