ID: 120-360-large-713150182-1
Seed: 713150182

Size: Large
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 120
Tasks: 360
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 112.49
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 720

Influx: Random
Lambda: 1.07
BurstAmount: 108
BurstStartStep: 135
BurstDurationSteps: 68
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 18

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 15

Task Agent Shelf Time Deadline
303 62 484 275 323
304 63 123 276 330
305 64 371 278 302
306 65 136 279 321
307 66 601 279 339
308 67 53 280 424
309 68 130 280 322
310 69 464 280 496
311 70 202 281 470
312 71 241 282 309
313 72 132 282 345
314 73 135 284 353
315 74 255 284 332
316 75 670 284 434
317 76 606 285 333
318 77 631 285 360
319 78 170 286 418
320 79 495 287 347
321 80 492 288 330
322 81 2 289 361
323 82 303 290 440
324 83 548 291 435
325 84 221 291 546
326 85 374 291 339
327 86 180 291 453
328 87 161 292 424
329 88 251 292 322
330 89 546 292 427
331 90 121 293 371
332 91 698 294 513
333 92 637 297 396
334 93 82 301 523
335 94 241 301 343
336 95 133 307 355
337 96 375 307 367
338 97 691 307 502
339 98 183 307 490
340 99 299 310 451
341 100 125 310 379
342 101 493 311 332
343 102 414 314 446
344 103 126 314 410
345 104 495 315 354
346 105 565 315 504
347 106 361 316 352
348 107 11 318 378
349 108 130 318 393
350 109 131 319 394
351 110 14 319 406
352 111 293 319 448
353 112 509 320 407
354 113 16 326 404
355 114 124 327 426
356 115 613 328 376
357 116 371 328 373
358 117 482 332 374
359 118 97 336 567
360 119 609 336 375
