ID: 120-360-large-713150182-4
Seed: 713150182

Size: Large
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 120
Tasks: 360
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 112.49
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 720

Influx: Poisson
Lambda: 1.07
BurstAmount: 108
BurstStartStep: 135
BurstDurationSteps: 68
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 18

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 15

Task Agent Shelf Time Deadline
137 16 647 125 278
138 17 613 126 201
139 18 370 127 187
140 19 136 128 185
141 20 122 128 161
142 21 365 129 186
143 22 12 132 156
144 23 494 133 196
145 24 372 133 202
146 25 490 133 199
147 26 604 134 212
148 27 192 134 272
149 28 523 134 257
150 29 244 134 161
151 30 626 135 264
152 31 14 142 199
153 32 492 142 208
154 33 605 145 220
155 34 600 147 198
156 35 495 147 207
157 36 240 148 184
158 37 3 149 215
159 38 10 150 189
160 39 25 153 249
161 40 130 154 169
162 41 103 155 377
163 42 493 156 231
164 43 177 156 288
165 44 372 156 204
166 45 666 157 337
167 46 243 157 181
168 47 374 160 199
169 48 373 161 221
170 49 524 164 299
171 50 362 166 202
172 51 490 167 209
173 52 503 167 242
174 53 707 167 407
175 54 485 168 234
176 55 131 169 217
177 56 673 169 346
178 57 255 169 205
179 58 491 170 209
180 59 16 170 221
181 60 600 170 230
182 61 610 171 231
183 62 464 172 388
184 63 122 172 223
185 64 354 175 382
186 65 167 175 301
187 66 495 176 245
188 67 492 176 233
189 68 383 177 249
190 69 611 177 231
191 70 601 179 215
192 71 1 181 232
193 72 300 184 340
194 73 418 185 317
195 74 656 185 326
196 75 251 186 219
197 76 121 187 232
198 77 694 187 379
199 78 0 188 263
200 79 637 188 302
201 80 12 189 255
202 81 243 189 240
203 82 644 191 302
204 83 363 193 220
205 84 480 194 230
206 85 233 195 444
207 86 334 196 391
208 87 595 199 424
209 88 525 200 299
210 89 613 200 239
211 90 487 202 262
212 91 126 204 294
213 92 3 205 289
214 93 16 206 287
215 94 261 206 284
216 95 477 206 422
217 96 11 207 291
218 97 485 208 262
219 98 124 208 286
220 99 374 210 252
221 100 182 211 379
222 101 600 212 227
223 102 93 212 449
224 103 132 213 288
225 104 482 214 253
226 105 236 214 469
227 106 243 216 270
228 107 134 217 274
229 108 136 217 310
230 109 267 220 346
231 110 665 220 367
232 111 605 220 256
233 112 624 224 284
234 113 200 224 419
235 114 495 225 282
236 115 492 228 273
237 116 2 229 322
238 117 333 230 434
239 118 540 233 362
240 0 373 235 319
241 1 150 235 313
242 119 192 235 400
243 2 135 236 290
244 3 250 236 278
245 4 529 237 390
246 5 120 239 254
247 6 696 240 498
248 7 634 240 381
249 8 96 243 429
250 9 242 249 291
251 10 133 251 284
252 11 389 251 350
253 12 692 253 496
254 13 228 253 490
255 14 357 253 499
256 15 125 254 290
257 16 493 254 320
258 17 444 257 446
259 18 126 257 314
260 19 495 257 347
261 20 566 258 477
262 21 364 258 312
263 22 11 259 280
264 23 124 262 286
265 24 130 262 295
266 25 13 262 313
267 26 302 265 409
268 27 496 265 343
269 28 15 265 301
270 29 122 267 288
271 30 613 268 361
272 31 371 268 328
273 32 480 269 320
274 33 59 269 401
275 34 605 272 338
276 35 688 273 489
277 36 362 274 328
278 37 12 275 329
279 38 491 276 336
280 39 3 276 330
281 40 618 277 358
282 41 601 278 326
283 42 253 278 329
284 43 485 278 347
285 44 482 279 330
286 45 611 279 345
287 46 494 280 334
288 47 4 280 328
289 48 612 280 361
290 49 374 281 341
291 50 660 281 443
292 51 490 282 324
293 52 365 282 315
294 53 587 282 510
295 54 361 283 325
296 55 1 284 353
297 56 124 284 341
298 57 122 285 333
299 58 360 286 301
300 59 305 286 427
301 60 136 287 356
302 61 40 287 422
303 62 244 291 339
304 63 481 291 327
305 64 498 292 349
306 65 243 292 322
307 66 594 293 539
308 67 360 294 324
309 68 328 294 501
310 69 604 294 348
311 70 3 297 357
312 71 15 300 354
313 72 554 301 472
314 73 572 301 499
315 74 370 302 323
316 75 589 302 536
317 76 364 304 334
318 77 31 304 385
319 78 251 305 356
320 79 490 306 345
321 80 168 306 459
322 81 494 309 354
323 82 493 309 342
324 83 342 310 526
325 84 18 311 410
326 85 173 311 452
327 86 604 312 360
328 87 136 314 380
329 88 489 314 353
330 89 610 314 338
331 90 487 315 375
332 91 126 315 405
333 92 603 316 358
334 93 134 317 380
335 94 481 318 336
336 95 146 318 420
337 96 125 319 412
338 97 655 320 455
339 98 15 320 404
340 99 648 322 445
341 100 124 322 388
342 101 154 323 413
343 102 493 323 368
344 103 123 323 410
345 104 374 324 372
346 105 613 326 368
347 106 16 326 404
348 107 685 326 497
349 108 253 327 399
350 109 10 329 413
351 110 38 330 465
352 111 373 331 376
353 112 122 332 398
354 113 240 335 374
355 114 617 335 398
356 115 719 335 581
357 116 605 335 377
358 117 494 337 376
359 118 12 337 409
360 119 479 337 571
