ID: 120-360-large-713150182-3
Seed: 713150182

Size: Large
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 120
Tasks: 360
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 112.49
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 720

Influx: Poisson
Lambda: 1.07
BurstAmount: 108
BurstStartStep: 135
BurstDurationSteps: 68
BurstAmplitude: 3.00

SpatialDistribution: Uniform
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 18

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 15

Task Agent Shelf Time Deadline
162 41 104 155 380
163 42 570 156 360
164 43 227 156 405
165 44 441 156 336
166 45 700 157 391
167 46 270 157 211
168 47 452 160 337
169 48 449 161 374
170 49 581 164 398
171 50 408 166 292
172 51 545 167 329
173 52 571 167 353
174 53 715 167 410
175 54 536 168 318
176 55 188 169 355
177 56 703 169 409
178 57 357 169 391
179 58 538 170 302
180 59 84 170 368
181 60 603 170 239
182 61 648 171 324
183 62 503 172 253
184 63 142 172 259
185 64 382 175 229
186 65 233 175 388
187 66 564 176 377
188 67 559 176 362
189 68 478 177 411
190 69 655 177 315
191 70 617 179 242
192 71 14 181 232
193 72 359 184 436
194 73 496 185 251
195 74 696 185 398
196 75 311 186 327
197 76 135 187 235
198 77 710 187 397
199 78 2 188 275
200 79 685 188 395
201 80 44 189 342
202 81 280 189 297
203 82 689 191 389
204 83 383 193 256
205 84 492 194 245
206 85 243 195 261
207 86 348 196 448
208 87 600 199 232
209 88 574 200 377
210 89 677 200 359
211 90 527 202 334
212 91 155 204 318
213 92 16 205 289
214 93 64 206 398
215 94 319 206 371
216 95 480 206 212
217 96 32 207 330
218 97 520 208 319
219 98 126 208 292
220 99 429 210 384
221 100 208 211 433
222 101 613 212 245
223 102 92 212 446
224 103 166 213 381
225 104 504 214 295
226 105 231 214 454
227 106 259 216 279
228 107 173 217 343
229 108 189 217 436
230 109 314 220 400
231 110 697 220 418
232 111 634 220 298
233 112 679 224 380
234 113 207 224 446
235 114 551 225 378
236 115 542 228 390
237 116 24 229 364
238 117 334 230 437
239 118 575 233 410
240 0 432 235 424
241 1 209 235 445
242 119 221 235 478
243 2 202 236 416
244 3 289 236 374
245 4 576 237 462
246 5 125 239 269
247 6 711 240 519
248 7 684 240 480
249 8 110 243 447
250 9 266 249 339
251 10 194 251 395
252 11 448 251 455
253 12 709 253 544
254 13 237 253 496
255 14 354 253 490
256 15 153 254 329
257 16 544 254 422
258 17 468 257 494
259 18 156 257 353
260 19 559 257 467
261 20 591 258 507
262 21 391 258 348
263 22 44 259 370
264 23 152 262 319
265 24 151 262 340
266 25 65 262 436
267 26 336 265 466
268 27 563 265 469
269 28 71 265 397
270 29 135 267 294
271 30 677 268 481
272 31 415 268 412
273 32 488 269 344
274 33 98 269 470
275 34 653 272 413
276 35 707 273 522
277 36 407 274 415
278 37 58 275 419
279 38 551 276 444
280 39 24 276 369
281 40 680 277 469
282 41 630 278 362
283 42 335 278 479
284 43 547 278 461
285 44 526 279 414
286 45 662 279 447
287 46 583 280 502
288 47 28 280 376
289 48 669 280 481
290 49 483 281 341
291 50 694 281 500
292 51 565 282 480
293 52 455 282 468
294 53 621 282 360
295 54 434 283 451
296 55 11 284 344
297 56 160 284 395
298 57 136 285 336
299 58 409 286 400
300 59 389 286 361
301 60 229 287 554
302 61 86 287 518
303 62 298 291 414
304 63 525 291 411
305 64 581 292 499
306 65 296 292 394
307 66 623 293 395
308 67 387 294 387
309 68 375 294 339
310 69 648 294 432
311 70 19 297 366
312 71 68 300 480
313 72 602 301 361
314 73 608 301 376
315 74 402 302 410
316 75 614 302 362
317 76 391 304 358
318 77 79 304 481
319 78 287 305 455
320 79 533 306 432
321 80 226 306 561
322 81 557 309 471
323 82 560 309 468
324 83 362 310 334
325 84 80 311 533
326 85 239 311 578
327 86 636 312 411
328 87 218 314 530
329 88 543 314 443
330 89 647 314 428
331 90 550 315 465
332 91 167 315 480
333 92 638 316 418
334 93 208 317 545
335 94 514 318 384
336 95 225 318 561
337 96 169 319 496
338 97 696 320 530
339 98 78 320 521
340 99 692 322 508
341 100 157 322 424
342 101 198 323 497
343 102 558 323 491
344 103 146 323 455
345 104 427 324 498
346 105 670 326 461
347 106 81 326 542
348 107 705 326 533
349 108 297 327 483
350 109 42 329 500
351 110 77 330 534
352 111 414 331 451
353 112 137 332 404
354 113 222 335 578
355 114 674 335 497
356 115 719 335 581
357 116 633 335 410
358 117 544 337 493
359 118 56 337 493
360 119 468 337 577
