ID: 120-360-large-713150182-8
Seed: 713150182

Size: Large
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 120
Tasks: 360
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 112.49
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 720

Influx: Burst
Lambda: 1.07
BurstAmount: 108
BurstStartStep: 135
BurstDurationSteps: 68
BurstAmplitude: 3.00

SpatialDistribution: Wave
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 18

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 15

Task Agent Shelf Time Deadline
256 15 458 213 435
257 16 501 213 300
258 17 507 216 318
259 18 385 218 326
260 19 203 220 409
261 20 424 220 385
262 21 335 220 418
263 22 192 220 352
264 23 393 223 307
265 24 640 223 373
266 25 714 224 500
267 26 591 225 471
268 27 195 225 372
269 28 403 231 342
270 29 389 231 321
271 30 413 233 374
272 31 355 238 478
273 32 434 239 407
274 33 288 242 362
275 34 175 242 341
276 35 79 242 398
277 36 642 243 393
278 37 423 246 408
279 38 660 247 415
280 39 279 248 341
281 40 535 251 383
282 41 525 252 372
283 42 516 252 372
284 43 307 253 418
285 44 332 254 434
286 45 173 255 363
287 46 179 258 375
288 47 560 258 432
289 48 42 258 402
290 49 417 260 401
291 50 441 260 437
292 51 108 260 515
293 52 171 262 358
294 53 486 264 309
295 54 542 265 430
296 55 281 266 383
297 56 302 266 413
298 57 519 267 375
299 58 275 267 330
300 59 480 267 291
301 60 257 268 328
302 61 315 271 430
303 62 157 271 367
304 63 414 273 387
305 64 183 274 427
306 65 59 277 412
307 66 320 277 466
308 67 473 278 506
309 68 531 279 396
310 69 313 280 424
311 70 408 282 393
312 71 404 283 379
313 72 278 284 389
314 73 468 284 527
315 74 286 284 416
316 75 526 285 402
317 76 40 287 407
318 77 713 289 514
319 78 287 289 439
320 79 51 290 434
321 80 221 291 531
322 81 669 291 462
323 82 585 292 502
324 83 650 292 391
325 84 484 292 340
326 85 508 294 387
327 86 588 295 523
328 87 433 297 438
329 88 532 298 397
330 89 245 298 346
331 90 166 299 464
332 91 707 300 543
333 92 289 305 455
334 93 504 305 377
335 94 529 306 420
336 95 704 310 520
337 96 419 310 454
338 97 272 310 406
339 98 553 311 455
340 99 639 312 411
341 100 179 312 456
342 101 146 312 417
343 102 69 320 548
344 103 167 320 491
345 104 463 320 554
346 105 301 322 487
347 106 509 325 409
348 107 302 325 481
349 108 566 325 535
350 109 416 327 465
351 110 88 328 580
352 111 266 329 440
353 112 403 330 447
354 113 173 330 459
355 114 409 331 493
356 115 401 332 467
357 116 439 333 510
358 117 293 336 468
359 118 280 337 454
360 119 487 337 382
