ID: 120-360-large-713150182-7
Seed: 713150182

Size: Large
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 120
Tasks: 360
CapacityModel: LayoutExpectedCost
CapacityStepsPerTask: 112.49
SetAssignmentPolicy: RoundRobin
MaxOpenTasksOnShelves: 720

Influx: Burst
Lambda: 1.07
BurstAmount: 108
BurstStartStep: 135
BurstDurationSteps: 68
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 18

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.50

MaxReplans: 15

Task Agent Shelf Time Deadline
101 100 483 99 126
102 101 134 105 159
103 102 669 105 279
104 103 262 105 213
105 104 120 106 169
106 105 482 106 142
107 106 697 107 296
108 107 490 108 117
109 108 254 108 183
110 109 370 109 157
111 110 364 110 170
112 111 363 110 164
113 112 3 110 191
114 113 19 111 198
115 114 371 112 169
116 115 481 113 164
117 116 604 114 153
118 117 136 114 195
119 118 153 115 214
120 119 314 116 275
121 0 526 117 285
122 1 365 117 195
123 2 126 118 166
124 3 584 120 375
125 4 11 120 138
126 5 425 121 283
127 6 362 122 191
128 7 243 123 180
129 8 2 124 163
130 9 613 126 216
131 10 16 128 158
132 11 317 130 292
133 12 241 130 181
134 13 528 131 296
135 14 594 131 392
136 15 133 132 171
137 16 612 132 207
138 17 493 133 196
139 18 122 134 179
140 19 118 134 377
141 20 433 142 313
142 21 364 148 202
143 22 136 148 184
144 23 241 148 169
145 24 14 149 206
146 25 480 151 214
147 26 217 152 344
148 27 135 153 192
149 28 605 154 223
150 29 495 154 217
151 30 602 155 236
152 31 493 155 233
153 32 485 156 222
154 33 612 157 232
155 34 601 158 212
156 35 630 158 245
157 36 200 158 344
158 37 326 158 353
159 38 534 158 299
160 39 253 158 197
161 40 375 158 206
162 41 491 158 203
163 42 570 159 363
164 43 613 159 243
165 44 704 159 408
166 45 123 159 204
167 46 67 159 327
168 47 3 160 205
169 48 600 160 226
170 49 313 160 313
171 50 1 160 217
172 51 244 161 200
173 52 10 161 194
174 53 243 161 185
175 54 361 161 203
176 55 16 161 236
177 56 4 162 231
178 57 252 162 189
179 58 710 163 385
180 59 121 163 196
181 60 582 164 398
182 61 11 164 227
183 62 356 164 389
184 63 484 164 209
185 64 120 164 194
186 65 673 165 324
187 66 242 166 223
188 67 366 166 220
189 68 494 167 221
190 69 509 168 261
191 70 15 168 225
192 71 61 168 327
193 72 122 169 241
194 73 603 169 229
195 74 88 170 404
196 75 360 170 191
197 76 85 170 383
198 77 54 171 297
199 78 133 171 240
200 79 12 171 246
201 80 492 171 213
202 81 46 171 327
203 82 14 172 232
204 83 250 172 193
205 84 7 172 277
206 85 481 173 209
207 86 251 173 215
208 87 132 173 227
209 88 252 174 207
210 89 362 174 201
211 90 343 174 426
212 91 244 174 246
213 92 460 175 388
214 93 13 175 247
215 94 10 175 229
216 95 135 175 229
217 96 482 176 224
218 97 468 176 431
219 98 690 177 354
220 99 545 177 327
221 100 136 177 240
222 101 3 178 250
223 102 372 178 232
224 103 499 178 238
225 104 464 178 415
226 105 431 178 322
227 106 365 179 227
228 107 361 179 212
229 108 610 180 219
230 109 605 180 228
231 110 371 180 222
232 111 126 180 267
233 112 134 181 244
234 113 590 184 376
235 114 57 185 368
236 115 559 185 359
237 116 521 185 299
238 117 254 186 249
239 118 124 187 262
240 119 612 188 209
241 0 361 190 259
242 1 493 190 283
243 2 405 191 332
244 3 604 191 278
245 4 132 191 224
246 5 611 194 269
247 6 490 194 272
248 7 602 195 285
249 8 374 203 275
250 9 242 204 246
251 10 100 204 399
252 11 360 207 243
253 12 495 211 307
254 13 273 211 310
255 14 121 213 240
256 15 401 213 333
257 16 466 213 447
258 17 480 216 261
259 18 254 218 284
260 19 126 220 274
261 20 373 220 283
262 21 250 220 253
263 22 125 220 250
264 23 293 223 331
265 24 603 223 310
266 25 712 224 494
267 26 583 225 468
268 27 130 225 243
269 28 359 231 465
270 29 303 231 363
271 30 366 233 302
272 31 259 238 310
273 32 420 239 386
274 33 242 242 272
275 34 124 242 275
276 35 14 242 275
277 36 605 243 330
278 37 400 246 363
279 38 626 247 361
280 39 212 248 422
281 40 493 251 305
282 41 486 252 303
283 42 484 252 321
284 43 252 253 298
285 44 263 254 326
286 45 124 255 303
287 46 130 258 276
288 47 564 258 444
289 48 3 258 333
290 49 374 260 320
291 50 462 260 476
292 51 16 260 320
293 52 125 262 307
294 53 482 264 297
295 54 535 265 412
296 55 241 266 311
297 56 253 266 299
298 57 491 267 315
299 58 223 267 489
300 59 481 267 294
301 60 160 268 394
302 61 255 271 322
303 62 108 271 535
304 63 371 273 306
305 64 131 274 304
306 65 13 277 322
307 66 278 277 379
308 67 481 278 323
309 68 494 279 333
310 69 253 280 316
311 70 365 282 312
312 71 364 283 307
313 72 188 284 482
314 73 461 284 506
315 74 240 284 320
316 75 491 285 324
317 76 3 287 350
318 77 711 289 508
319 78 241 289 349
320 79 10 290 359
321 80 134 291 351
322 81 645 291 414
323 82 600 292 319
324 83 612 292 331
325 84 453 292 484
326 85 481 294 330
327 86 572 295 478
328 87 392 297 363
329 88 492 298 325
330 89 147 298 400
331 90 122 299 380
332 91 703 300 531
333 92 245 305 371
334 93 483 305 338
335 94 494 306 336
336 95 699 310 508
337 96 374 310 367
338 97 238 310 580
339 98 577 311 503
340 99 610 312 342
341 100 132 312 363
342 101 96 312 528
343 102 13 320 413
344 103 123 320 407
345 104 482 320 359
346 105 253 322 376
347 106 490 325 337
348 107 252 325 364
349 108 601 325 364
350 109 375 327 390
351 110 15 328 418
352 111 169 329 497
353 112 366 330 384
354 113 126 330 405
355 114 372 331 391
356 115 365 332 407
357 116 480 333 366
358 117 243 336 405
359 118 214 337 547
360 119 485 337 376
